2024-01-26,1.0590
2024-01-29,1.0593
2024-01-30,1.0596
2024-01-31,1.0598
2024-02-01,1.0598
2024-02-02,1.0600
2024-02-05,1.0604
2024-02-06,1.0603
2024-02-07,1.0605
2024-02-08,1.0606
2024-02-19,1.0615
2024-02-20,1.0617
2024-02-21,1.0619
2024-02-22,1.0621
2024-02-23,1.0623
2024-02-26,1.0626
2024-02-27,1.0627
2024-02-28,1.0628
2024-02-29,1.0630
2024-03-01,1.0629
2024-03-04,1.0632
2024-03-05,1.0632
2024-03-06,1.0633
2024-03-07,1.0635
2024-03-08,1.0635
2024-03-11,1.0636
2024-03-12,1.0635
2024-03-13,1.0635
2024-03-14,1.0634
2024-03-15,1.0636
2024-03-18,1.0639
2024-03-19,1.0641
2024-03-20,1.0641
2024-03-21,1.0642
2024-03-22,1.0643
2024-03-25,1.0644
2024-03-26,1.0645
2024-03-27,1.0646
2024-03-28,1.0647
2024-03-29,1.0649
2024-04-01,1.0651
2024-04-02,1.0653
2024-04-03,1.0656
2024-04-08,1.0660
2024-04-09,1.0662
2024-04-10,1.0664
2024-04-11,1.0666
2024-04-12,1.0670
2024-04-15,1.0673
2024-04-16,1.0673
2024-04-17,1.0675
2024-04-18,1.0678
2024-04-19,1.0680
2024-04-22,1.0684
2024-04-23,1.0686
2024-04-24,1.0684
2024-04-25,1.0682
2024-04-26,1.0679
2024-04-29,1.0673
2024-04-30,1.0678
2024-05-06,1.0684
2024-05-07,1.0688
2024-05-08,1.0689
2024-05-09,1.0688
2024-05-10,1.0689
2024-05-13,1.0693
2024-05-14,1.0696
2024-05-15,1.0697
2024-05-16,1.0697
2024-05-17,1.0696
2024-05-20,1.0700
2024-05-21,1.0699
2024-05-22,1.0701
2024-05-23,1.0703
2024-05-24,1.0704
2024-05-27,1.0706
2024-05-28,1.0707
2024-05-29,1.0709
2024-05-30,1.0710
2024-05-31,1.0711
2024-06-03,1.0714
2024-06-04,1.0715
2024-06-05,1.0717
2024-06-06,1.0718
2024-06-07,1.0719
2024-06-11,1.0722
2024-06-12,1.0722
2024-06-13,1.0723
2024-06-14,1.0724
2024-06-17,1.0726
2024-06-18,1.0727
2024-06-19,1.0729
2024-06-20,1.0730
2024-06-21,1.0729
2024-06-24,1.0731
2024-06-25,1.0733
2024-06-26,1.0735
2024-06-27,1.0737
