2023-01-06,1.003
2023-01-13,1.0026
2023-01-20,1.0032
2023-01-30,1.0041
2023-02-03,1.005
2023-02-10,1.0067
2023-02-17,1.0082
2023-02-24,1.0087
2023-03-03,1.0093
2023-03-10,1.011
2023-03-17,1.012
2023-03-24,1.0132
2023-03-31,1.0142
2023-04-07,1.0152
2023-04-14,1.0164
2023-04-21,1.0169
2023-04-28,1.018
2023-05-05,1.019
2023-05-12,1.02
2023-05-19,1.0208
2023-05-26,1.0216
2023-06-02,1.0226
2023-06-09,1.024
2023-06-16,1.0249
2023-06-26,1.008
2023-06-30,1.0085
2023-07-07,1.0094
2023-07-14,1.0102
2023-07-21,1.0111
2023-07-28,1.0114
2023-08-04,1.0122
2023-08-11,1.0131
2023-08-18,1.014
2023-08-25,1.0144
2023-09-01,1.0144
2023-09-08,1.0111
2023-09-15,1.012
2023-09-22,1.0127
2023-10-09,1.0139
2023-10-13,1.0136
2023-10-20,1.0123
2023-10-27,1.0132
2023-11-03,1.0145
2023-11-10,1.0154
2023-11-17,1.0168
2023-11-24,1.0164
2023-12-01,1.0162
2023-12-08,1.0157
2023-12-15,1.017
2023-12-22,1.0182
2023-12-29,1.0211
2024-01-05,1.0219
2024-01-12,1.0229
2024-01-19,1.0235
2024-01-26,1.0247
2024-02-02,1.0255
2024-02-19,1.0281
2024-02-23,1.0299
2024-03-01,1.0309
2024-03-08,1.0316
2024-03-15,1.0311
2024-03-22,1.032
2024-03-26,1.0108
2024-03-29,1.0112
2024-04-08,1.0125
2024-04-12,1.0137
2024-04-19,1.015
2024-04-26,1.0151
2024-05-06,1.0157
2024-05-10,1.0164
2024-05-17,1.0172
2024-05-24,1.0178
2024-05-31,1.0184
2024-06-07,1.0191
2024-06-14,1.0197
2024-06-21,1.02
2024-06-28,1.0206
2024-07-05,1.0211
2024-07-12,1.0217
2024-07-19,1.0223
