2023-02-21,1.0563
2023-02-28,1.0587
2023-03-07,1.0587
2023-03-14,1.0595
2023-03-21,1.0599
2023-03-28,1.0606
2023-04-03,1.0618
2023-04-11,1.0636
2023-04-18,1.0648
2023-04-25,1.0651
2023-04-27,1.0667
2023-05-04,1.0671
2023-05-09,1.0707
2023-05-16,1.0773
2023-05-23,1.0807
2023-05-30,1.0821
2023-06-06,1.0818
2023-06-13,1.0838
2023-06-20,1.0837
2023-06-21,1.0840
2023-06-27,1.0843
2023-06-28,1.0829
2023-07-04,1.0844
2023-07-05,1.0827
2023-07-11,1.0872
2023-07-12,1.0886
2023-07-18,1.0883
2023-07-19,1.0877
2023-07-25,1.0906
2023-07-26,1.0903
2023-08-01,1.0904
2023-08-02,1.0898
2023-08-08,1.0900
2023-08-09,1.0905
2023-08-15,1.0869
2023-08-16,1.0872
2023-08-22,1.0873
2023-08-23,1.0884
2023-08-29,1.0884
2023-08-30,1.0905
2023-09-05,1.0898
2023-09-06,1.0900
2023-09-12,1.0894
2023-09-13,1.0899
2023-09-19,1.0866
2023-09-20,1.0864
2023-09-26,1.0853
2023-09-27,1.0852
2023-10-09,1.0883
2023-10-10,1.0881
2023-10-11,1.0880
2023-10-17,1.0875
2023-10-18,1.0872
2023-10-24,1.0870
2023-10-25,1.0869
2023-10-31,1.0879
2023-11-07,1.0909
2023-11-14,1.0913
2023-11-21,1.0961
2023-11-28,1.0949
2023-12-05,1.0962
2023-12-12,1.0967
2023-11-30,1.0956
2023-12-19,1.0973
2023-12-26,1.0982
2024-01-02,1.0988
2024-01-09,1.0992
2024-01-16,1.0990
2024-01-23,1.1002
2024-01-30,1.1011
2024-02-06,1.1019
2024-02-19,1.1024
2024-02-20,1.1029
2024-02-27,1.1063
2024-03-05,1.1068
2024-03-12,1.1078
2024-03-19,1.1081
2024-03-26,1.1076
2024-04-02,1.1082
2024-04-03,1.1084
2024-04-09,1.1100
2024-04-16,1.1097
2024-04-23,1.1115
2024-04-29,1.1094
2024-04-30,1.1103
2024-05-06,1.1122
2024-05-07,1.1127
2024-05-14,1.1132
2024-05-21,1.1137
